DATASET_SIMPLEBAR
SEPARATOR TAB

#数据集名称
DATASET_LABEL	simplebar_size
PN4RA.bin.65	1.868038
PN10RA.vae.9727	1.868011
PN1RB.bin.243	1.867882
PN7RP.vae.23470	1.867479
PN2CG.vae.9399	1.86603
PN1RC.bin.294	1.865692
PN16RM.vae.25245	1.86498
PN16RU.vae.43548	1.864176
PN1RH.vae.18292	1.863151
PN14RF.vae.940	1.862682
PN5LD.bin.148	1.862349
PN6RS.bin.9	1.862047
PN5RA.bin.273	1.86176
PN6RB.bin.212	1.860838
PN13RR.bin.186	1.860824
PN3RB.bin.162	1.860316
PN13RM.vae.5854	1.860126
PN15RA.vae.110478	1.859455
PN5CF.vae.13160	1.859352
PN11RJ.vae.75920	1.859345
PN10RC.vae.44463	1.85798
PN16RT.vae.14827	1.857521
PN14RG.vae.128486	1.85748
PN7RD.bin.182	1.857298
PN5GG.bin.34	1.856117
PN13RS.vae.16054	1.856027
PN7RV.vae.20843	1.855878
PN6RC.vae.16352	1.854981
PN15RO.vae.35996	1.854488
PN6RC.bin.157	1.85445
PN10RN.vae.30074	1.853658
PN8RJ.bin.120	1.851272
PN2LE.bin.18	1.85071
PN2RB.vae.24203	1.850702
PN1RD.vae.28968	1.849583
PN13RR.bin.13	1.848947
PN7RK.vae.17681	1.848681
PN10RL.vae.5968	1.848325
PN1CL.vae.6880	1.848265
PN2RH.vae.6302	1.84803
PN10RB.bin.103	1.847849
PN1CB.vae.17334	1.847798
PN3CF.vae.85493	1.847354
PN7RK.bin.25	1.847258
PN5RE.vae.7681	1.847204
PN5CG.vae.103980	1.846577
PN15RP.bin.18	1.84618
PN8RD.bin.209	1.844946
PN5RA.vae.29304	1.844782
PN11RF.vae.10757	1.844758
PN3RB.vae.2682	1.8446
PN3RH.bin.230	1.842825
PN3RH.vae.51905	1.842568
PN10RK.bin.128	1.841625
PN16RC.vae.6570	1.840229
PN2GB.bin.13	1.837066
PN5LE.bin.216	1.837004
PN15RF.bin.97	1.836505
PN6RB.vae.6062	1.836176
PN15RA.bin.108	1.836156
PN3CF.vae.17940	1.835324
PN5RG.vae.14740	1.834498
PN10RD.vae.2387	1.834077
PN1LI.vae.479	1.833862
PN5LC.vae.8673	1.833471
PN4RE.vae.86162	1.832671
PN2RC.vae.13718	1.830953
PN1DK.vae.35022	1.830868
PN10RF.vae.23084	1.830732
PN1IB.vae.5971	1.830506
H106	1.830419
PN3CA.vae.4556	1.828942
PN9RI.vae.1292	1.828804
PN14RB.bin.43	1.828142
PN6RH.bin.111	1.828003
PN1LF.bin.53	1.82767
PN5RC.vae.14468	1.827362
PN3LC.vae.45043	1.827144
PN3RF.vae.7107	1.826584
PN8RP.vae.2970	1.826086
PN10RJ.vae.349	1.825513
PN14RQ.bin.57	1.824521
PN5LF.bin.37	1.824096
PN10RO.vae.16077	1.823725
PN3GD.bin.28	1.822258
PN2RA.bin.88	1.820978
PN5LE.bin.48	1.820489
PN3GA.vae.28292	1.820479
PN5RC.vae.32485	1.819907
PN3CF.bin.10	1.81961
PN6RM.vae.30819	1.819543
PN5CB.vae.15962	1.81894
PN1LD.vae.3277	1.817994
PN1CL.bin.154	1.816814
PN10RF.vae.20734	1.816735
PN3RD.bin.9	1.81545
PN14RT.vae.6219	1.814826
PN3JG.bin.5	1.814577
PN10RD.vae.40831	1.814511
PN5RC.vae.7632	1.81398
PN9RJ.bin.163	1.813761
PN13RN.vae.15856	1.813002
PN16RA.vae.13675	1.812824
PN1RL.bin.187	1.812435
PN5RD.vae.5999	1.811516
PN5CE.vae.15762	1.811169
PN10RK.bin.142	1.810713
PN3CC.bin.55	1.810621
PN11RK.vae.14765	1.810228
PN16RB.bin.208	1.810004
PN10RS.vae.9089	1.809769
PN15RN.bin.35	1.809344
PN16RT.bin.39	1.808819
PN2JB.bin.10	1.80876
PN11RG.bin.206	1.808265
PN8RM.bin.213	1.807976
PN5JD.vae.18609	1.807697
PN3CB.vae.31052	1.807541
PN1CE.bin.89	1.807273
PN6RO.bin.101	1.807184
PN11RJ.vae.39599	1.80658
PN5RH.vae.7509	1.806538
PN1IE.vae.26367	1.806432
PN8RO.vae.13817	1.8062
PN1RL.bin.42	1.805667
PN1RL.vae.2409	1.805047
PN6RO.bin.54	1.804928
PN13RE.vae.2571	1.804837
PN7RN.bin.141	1.804742
PN3RG.bin.91	1.804378
PN2LG.vae.4115	1.804269
PN3GG.bin.14	1.804174
PN2RG.bin.25	1.803985
PN7RP.vae.6421	1.803329
PN5RB.vae.5444	1.802036
PN7RL.bin.157	1.80177
PN8RM.vae.24806	1.801685
PN3LA.vae.8234	1.801157
PN8RG.bin.116	1.801131
PN6RC.vae.6433	1.799894
PN10RL.vae.8061	1.799809
PN1RD.vae.55994	1.799752
PN1RB.vae.39594	1.799633
PN11RN.vae.20363	1.799568
PN1LD.vae.5324	1.799536
PN4RE.vae.130192	1.798411
PN7RE.vae.5502	1.798322
PN10RA.vae.27096	1.79757
PN10RP.vae.14678	1.797392
PN9RJ.bin.283	1.797005
PN3DD.bin.58	1.796463
PN15RK.bin.76	1.796021
PN1GF.bin.15	1.794524
PN8RA.vae.20328	1.79426
PN2LG.vae.12543	1.794194
PN6RO.bin.188	1.794139
PN13RR.vae.13926	1.792916
PN5RC.vae.12731	1.79281
PN10RS.bin.164	1.792495
PN1GC.vae.2069	1.792491
PN6RD.vae.1901	1.792017
PN3RF.bin.79	1.791778
PN7RK.bin.26	1.790759
PN14RP.bin.7	1.790503
PN3LA.bin.150	1.789994
PN15RG.bin.130	1.78998
PN10RM.vae.3742	1.789394
PN2RJ.bin.112	1.788825
PN11RF.bin.189	1.787527
PN10RJ.vae.45911	1.78625
PN11RE.vae.35415	1.78612
PN6RM.vae.41251	1.78537
PN10RE.vae.22287	1.785037
PN3LE.vae.14644	1.784661
PN3RA.bin.83	1.784609
PN11RF.vae.7841	1.784357
PN5LF.vae.19924	1.784093
PN2LB.vae.662	1.783738
PN10RD.vae.48954	1.783698
PN5JD.bin.136	1.782706
PN10RD.bin.47	1.782651
PN6RF.vae.73298	1.781804
PN3RF.vae.2615	1.781007
PN5IE.bin.94	1.780175
G93	1.779968
PN9RJ.bin.225	1.779906
PN15RH.bin.74	1.779615
PN8RE.bin.167	1.779546
PN3RC.vae.6771	1.779465
PN3RD.vae.23608	1.779254
PN1RB.vae.7016	1.779182
PN2RH.vae.55240	1.778656
PN14RH.bin.183	1.777722
PN10RC.vae.13532	1.777512
PN15RF.bin.57	1.776904
PN2RF.vae.45811	1.776271
PN7RC.bin.97	1.776151
PN12RA.vae.7343	1.775879
PN8RO.vae.1661	1.775638
PN6RK.vae.81483	1.775194
PN10RJ.vae.58360	1.774695
PN1RI.bin.31	1.774266
PN16RC.bin.60	1.773287
PN6RJ.vae.32487	1.772909
PN3CG.bin.112	1.772854
PN14RM.vae.1728	1.772599
PN10RD.vae.147424	1.772103
PN1RB.vae.43696	1.771527
PN10RI.vae.16715	1.770783
PN14RB.vae.36677	1.770715
PN1CD.vae.27075	1.770701
PN11RO.vae.26127	1.770028
PN5RE.bin.165	1.769438
PN1RB.vae.52481	1.768825
PN11RJ.vae.31056	1.768712
PN2CC.vae.102026	1.76863
PN5RA.bin.104	1.767954
PN5IA.bin.56	1.767816
PN10RF.bin.125	1.767767
PN3RG.vae.10201	1.767095
PN5LF.bin.48	1.767068
PN9RA.bin.154	1.766817
PN1RL.bin.62	1.766256
PN8RN.vae.34503	1.765647
PN6RJ.vae.2555	1.765431
PN1RK.vae.9763	1.765382
PN12RB.bin.110	1.765312
PN1GI.bin.8	1.76517
PN8RH.bin.154	1.764168
PN5LF.bin.68	1.763886
PN5RG.bin.121	1.763556
PN1CD.bin.25	1.763354
PN14RN.vae.22034	1.762718
PN11RH.vae.15484	1.762269
PN2LH.bin.73	1.762093
PN7RP.vae.9750	1.761911
PN2RG.bin.133	1.761716
PN10RO.vae.26865	1.761516
PN6RH.vae.5507	1.761513
PN13RQ.vae.10055	1.761027
PN6RF.vae.32939	1.761006
PN1RD.bin.78	1.75915
PN5RF.vae.2840	1.757103
PN5CB.vae.27027	1.756965
PN16RP.vae.6423	1.756791
PN8RE.vae.10101	1.75556
PN3CB.vae.20479	1.755267
PN5CF.bin.10	1.754985
PN3RC.bin.30	1.754941
PN5CG.vae.60887	1.754668
PN10RE.vae.4218	1.754568
PN3GA.vae.44247	1.754524
PN2CA.vae.30002	1.754496
PN14RI.vae.2183	1.753902
PN5RE.bin.153	1.753439
PN1CC.bin.32	1.752976
PN16RG.vae.49494	1.752826
PN10RP.vae.25083	1.751972
PN11RA.bin.188	1.75157
PN1RD.bin.202	1.751558
PN1RC.vae.20374	1.751009
PN6RT.bin.202	1.750815
PN8RE.vae.9943	1.750109
PN10RK.vae.116728	1.750007
PN2CE.bin.19	1.749983
PN5CB.bin.143	1.749812
PN3CC.bin.184	1.749515
PN6RN.vae.1258	1.749497
PN13RP.bin.174	1.749147
PN2RI.bin.218	1.748306
PN8RC.vae.52047	1.748202
PN6RE.vae.18720	1.748149
PN1RA.vae.29068	1.747438
PN5CG.vae.199360	1.746775
PN2CF.bin.75	1.74578
PN16RG.vae.48868	1.744651
PN9RI.bin.196	1.743445
PN5RH.vae.7584	1.743404
PN2GE.vae.8740	1.741724
PN1RH.bin.137	1.741508
PN7RO.bin.127	1.741218
PN13RK.vae.28235	1.740683
PN3RF.vae.4404	1.739528
PN7RI.bin.161	1.738855
PN1CB.vae.4781	1.737457
PN15RA.bin.48	1.737421
PN3JG.bin.11	1.73692
PN5GD.bin.7	1.736874
PN15RI.vae.21457	1.736827
PN10RQ.vae.15914	1.736463
PN1CB.vae.37083	1.73641
PN2RF.vae.6561	1.736301
PN1RC.bin.153	1.736258
PN6RA.bin.105	1.736093
PN12RB.vae.14741	1.736011
PN8RP.vae.26156	1.735959
PN10RS.vae.3752	1.735718
PN10RP.vae.19671	1.734673
PN16RU.vae.36455	1.733224
PN10RI.bin.32	1.733061
PN7RG.bin.50	1.732844
PN13RE.vae.41335	1.732787
PN3RE.vae.8651	1.732739
PN1RL.vae.3552	1.732386
PN8RQ.bin.48	1.73172
PN2RE.vae.9227	1.731608
PN1RE.vae.9908	1.731605
PN8RF.vae.18026	1.731529
PN8RM.vae.3591	1.731212
PN6RM.vae.17827	1.730718
PN1RC.vae.15837	1.730017
PN10RS.vae.30335	1.729294
PN15RB.vae.74864	1.729148
PN5RD.bin.239	1.728647
PN4RF.vae.51092	1.72855
PN5RC.bin.11	1.728493
PN1RD.bin.223	1.727574
PN2JH.vae.1664	1.7275
PN13RH.vae.18563	1.727138
PN1RC.bin.174	1.726849
PN1RD.bin.106	1.726461
PN2RH.bin.45	1.726201
PN6RC.vae.4761	1.725672
PN16RD.vae.7431	1.725507
PN8RC.bin.82	1.72518
PN11RK.vae.27069	1.725115
PN1RA.vae.33950	1.72488
PN7RA.bin.98	1.724798
PN5LF.bin.176	1.724522
PN1RF.vae.10247	1.72448
PN5LE.vae.14281	1.724252
PN3RG.vae.10004	1.724231
PN14RK.bin.50	1.723997
PN5IE.bin.89	1.723257
PN16RT.bin.146	1.723233
PN10RF.vae.699	1.723016
PN16RF.vae.34783	1.722769
PN10RH.vae.44457	1.72146
PN3RH.vae.18090	1.721063
PN1GH.vae.74038	1.719756
PN5RC.bin.165	1.719523
PN1RH.vae.13216	1.719493
PN1GF.bin.3	1.719326
PN3CA.bin.161	1.718596
PN13RP.vae.12446	1.718309
PN15RA.bin.63	1.718145
PN10RA.bin.62	1.71763
PN7RT.vae.1040	1.717545
PN13RN.bin.171	1.716999
PN16RQ.bin.157	1.716621
PN16RT.bin.59	1.71517
PN11RL.bin.2	1.714534
PN16RA.vae.81687	1.713833
PN15RC.vae.7188	1.713469
PN14RB.bin.24	1.713371
PN7RT.vae.21396	1.713349
PN3CA.bin.26	1.71285
PN10RO.vae.27464	1.71276
PN14RF.bin.142	1.712706
PN6RL.vae.3945	1.711938
PN16RM.bin.115	1.711704
PN8RE.bin.116	1.711541
PN15RN.vae.4908	1.711485
PN5RB.vae.20576	1.711248
PN6RS.vae.7833	1.711189
PN5JD.vae.8928	1.710906
PN14RR.vae.23829	1.710628
PN13RC.vae.55473	1.709402
PN1RJ.vae.118362	1.708967
PN3GA.bin.55	1.708887
PN16RJ.bin.59	1.70865
PN1RC.vae.18795	1.708621
PN7RP.vae.3897	1.70838
PN7RU.vae.6305	1.708296
PN15RE.bin.40	1.708156
PN12RG.bin.96	1.707551
PN10RS.vae.8767	1.706527
PN3RA.bin.222	1.706196
PN1LJ.bin.3	1.705537
PN3GG.vae.8518	1.705229
PN14RF.vae.3391	1.704706
PN1JG.vae.32237	1.70379
PN16RT.vae.963	1.703673
PN5RB.bin.174	1.70285
PN8RK.bin.77	1.702342
PN16RV.bin.35	1.701554
PN9RA.bin.136	1.701483
PN9RH.vae.1796	1.700494
PN8RD.vae.6440	1.700081
PN5RF.vae.40744	1.699574
PN7RD.bin.67	1.699542
PN16RA.vae.36252	1.699041
PN15RB.vae.85478	1.698921
PN6RN.vae.16850	1.698345
PN7RB.bin.94	1.69736
PN3RF.vae.51535	1.695957
PN16RO.bin.40	1.695762
PN1CI.vae.1436	1.695609
PN8RO.vae.29805	1.694953
PN2RB.bin.2	1.694161
PN7RP.bin.133	1.694072
PN6RH.bin.22	1.69367
PN7RL.vae.4262	1.693422
PN10RM.vae.7967	1.693021
PN6RF.vae.34930	1.692987
PN3LB.vae.91643	1.692787
PN6RQ.vae.32505	1.691945
PN8RI.vae.10854	1.691656
PN1RC.vae.35732	1.691655
PN12RG.vae.23805	1.691619
PN9RP.bin.88	1.691595
PN3CH.vae.1043	1.691259
PN8RH.vae.459	1.691037
PN1RB.bin.10	1.691008
PN3RH.bin.65	1.690624
PN9RE.vae.56657	1.689616
PN1RF.vae.23371	1.689292
PN7RN.vae.9940	1.689247
PN3DG.bin.16	1.688822
PN8RC.vae.6474	1.68821
PN16RM.vae.1065	1.687832
PN14RH.vae.37805	1.687761
PN3GA.bin.52	1.687548
PN13RE.vae.54876	1.687435
PN8RQ.bin.43	1.686729
PN3CH.vae.35705	1.686137
PN1RD.vae.53684	1.684634
PN5CE.vae.6857	1.684274
PN3RG.vae.4014	1.683959
PN3LH.vae.14063	1.683933
PN10RP.vae.19310	1.683614
PN5RF.bin.155	1.682898
PN4RG.vae.476	1.682764
PN3RF.bin.193	1.682675
PN7RP.vae.39721	1.68217
PN16RO.vae.2805	1.68187
PN5RD.bin.63	1.68184
PN11RE.vae.50946	1.680684
PN14RP.vae.9847	1.680624
PN1GH.vae.23475	1.680137
PN5RD.vae.1108	1.679653
PN8RN.vae.20547	1.679212
PN3GB.bin.40	1.678288
PN1RD.bin.272	1.678086
PN10RI.vae.17698	1.677776
PN8RR.bin.211	1.677713
PN13RN.bin.123	1.677395
PN8RJ.bin.163	1.677292
PN12RB.bin.9	1.677011
PN3LA.bin.201	1.676706
PN3GB.bin.49	1.676384
PN3CD.vae.19133	1.676368
PN8RB.bin.150	1.67615
PN3RD.bin.176	1.675871
PN10RK.bin.14	1.675738
PN2GD.bin.21	1.675074
PN13RQ.bin.213	1.674173
PN10RA.vae.4826	1.673384
PN16RL.bin.82	1.672966
PN8RG.vae.83086	1.672739
PN16RA.vae.61343	1.672153
PN5RE.bin.328	1.671919
PN6RB.vae.14535	1.670874
PN13RC.vae.146874	1.669325
PN3RF.vae.6226	1.668725
PN9RF.vae.9912	1.66776
PN5IA.bin.33	1.667235
PN11RA.bin.82	1.666553
PN11RC.bin.20	1.666414
PN3LB.bin.51	1.666316
PN2RF.vae.1663	1.665796
PN1DL.bin.41	1.665117
PN11RJ.vae.16782	1.664845
PN14RJ.bin.188	1.664472
PN6RQ.vae.7837	1.66414
PN2CE.vae.18103	1.6633
PN6RO.bin.93	1.661449
PN3GH.vae.448	1.661238
PN1RH.vae.26451	1.661204
PN10RF.vae.2414	1.660983
PN5RE.vae.36641	1.660693
PN6RQ.vae.928	1.660058
PN3GG.vae.9536	1.659913
PN5CC.vae.2750	1.65906
PN11RF.vae.14504	1.658491
PN14RO.vae.50703	1.6579
PN5RH.vae.4409	1.657157
PN7RQ.vae.3348	1.656775
PN12RC.vae.13629	1.656662
PN12RH.vae.2345	1.656156
PN6RF.bin.162	1.65594
PN2LB.bin.141	1.655015
PN9RP.bin.83	1.65463
PN6RD.bin.34	1.653732
PN16RA.vae.1272	1.653046
PN6RC.vae.2859	1.652865
PN9RM.vae.5103	1.652099
PN16RR.bin.66	1.651843
PN6RC.vae.12785	1.651595
PN4RC.bin.85	1.65063
PN2CI.vae.13386	1.650588
PN5RC.vae.32897	1.650443
PN6RC.bin.65	1.650249
PN16RF.bin.211	1.650122
PN1RC.vae.66755	1.649809
PN2GE.bin.34	1.649802
PN14RD.vae.1920	1.648534
PN8RC.vae.40903	1.648469
PN10RN.vae.11384	1.648408
PN7RF.vae.31801	1.647818
PN1RB.vae.31310	1.647594
PN16RC.vae.23695	1.64736
PN11RA.bin.214	1.647349
PN16RI.vae.59225	1.64728
PN16RV.vae.4628	1.647242
PN1RJ.vae.12439	1.647153
PN8RL.vae.44930	1.646847
PN11RI.bin.151	1.646166
PN1GG.bin.17	1.646093
PN12RD.bin.15	1.646017
PN3CB.bin.30	1.645516
PN11RA.vae.12817	1.645424
PN1RA.vae.32286	1.645268
PN5RC.vae.225	1.644456
PN3CH.vae.61649	1.644077
PN10RK.vae.1868	1.643381
PN3RH.vae.13292	1.642435
PN13RR.vae.21849	1.641776
PN5RE.bin.327	1.641153
PN14RC.vae.13544	1.641068
PN6RI.bin.57	1.640804
PN5RC.bin.266	1.640109
PN5JB.vae.7699	1.639984
PN8RR.vae.515	1.639276
PN11RN.bin.178	1.639136
PN5RE.vae.103082	1.638812
PN1RB.bin.103	1.63852
PN3CD.bin.149	1.63834
PN2RA.vae.254505	1.637521
PN8RP.bin.137	1.636342
PN8RC.vae.103398	1.634637
PN14RJ.vae.16042	1.633289
PN3LA.vae.5366	1.633237
PN5LB.vae.12017	1.63317
PN5CG.vae.8912	1.63282
PN3CH.vae.32233	1.632109
PN10RF.vae.6867	1.632036
PN3RF.bin.43	1.63067
PN13RR.vae.2159	1.629576
PN16RB.bin.6	1.629284
PN2RG.vae.31750	1.628548
PN11RB.bin.71	1.628065
PN2RA.bin.118	1.627919
PN1RF.vae.26967	1.627918
PN6RG.bin.31	1.627423
PN8RO.vae.3999	1.627355
PN1JE.bin.77	1.626748
PN1RI.vae.26211	1.626736
PN1GE.vae.19718	1.626309
PN13RP.bin.51	1.625727
PN14RO.vae.2584	1.625412
PN10RE.bin.70	1.625308
PN11RO.bin.161	1.625149
PN16RT.vae.18925	1.624278
PN1CF.vae.16276	1.624015
PN1RE.bin.124	1.623937
PN11RK.vae.4648	1.623249
PN1IH.bin.5	1.623073
PN10RR.bin.87	1.622953
PN9RH.vae.2191	1.622721
PN8RG.bin.183	1.622373
PN3CH.vae.104815	1.622345
PN14RC.vae.335	1.622104
PN11RI.vae.313	1.622007
PN1RJ.bin.134	1.621299
PN15RA.bin.9	1.621055
PN2RH.vae.54814	1.619631
PN3CB.vae.12979	1.618996
PN1RG.vae.3730	1.618953
PN7RO.vae.909	1.61816
PN2GE.vae.1862	1.61794
PN13RD.bin.42	1.614813
PN3LH.vae.4288	1.614537
PN5GD.vae.1241	1.614451
PN13RU.bin.189	1.614378
PN7RI.vae.850	1.613975
PN13RF.bin.37	1.613659
PN1CA.vae.690	1.613611
PN13RE.vae.49489	1.613494
PN5RF.vae.15887	1.613128
PN2CE.vae.28692	1.612119
PN5RF.vae.5024	1.611915
PN3GF.bin.54	1.611681
PN3CF.vae.5986	1.611452
PN11RI.vae.14133	1.611255
PN16RS.vae.13609	1.610816
PN1RJ.vae.3602	1.610153
PN10RR.vae.128	1.609747
PN4RD.bin.98	1.609583
PN16RD.vae.5145	1.609161
PN15RI.vae.27551	1.608693
PN3RF.vae.54806	1.608595
PN8RR.vae.4854	1.608504
PN8RO.vae.606	1.608351
PN2RC.vae.2215	1.60808
PN6RI.bin.183	1.607622
PN1GJ.vae.17654	1.607594
PN3LA.vae.103619	1.607381
PN9RM.bin.6	1.6073
PN16RN.vae.33529	1.606918
PN2LB.vae.2767	1.60685
PN14RQ.vae.15046	1.606802
PN15RK.vae.10602	1.606086
PN10RH.bin.70	1.605746
PN5LE.bin.199	1.604738
PN2RF.bin.72	1.603388
PN10RH.vae.10354	1.603154
PN3RH.bin.286	1.603001
PN11RF.bin.34	1.602591
PN8RK.vae.51668	1.602397
PN16RT.bin.187	1.602283
PN3RB.bin.138	1.601532
PN5RA.vae.64030	1.60151
PN2RB.vae.37212	1.601287
PN16RN.vae.1121	1.601251
PN14RO.vae.1320	1.600991
PN11RG.vae.16435	1.600378
PN1RA.bin.34	1.600195
PN1RD.vae.72805	1.599736
PN16RC.vae.2245	1.598844
PN1RL.vae.14061	1.597839
PN10RA.bin.94	1.597786
PN9RE.bin.207	1.597445
PN1CD.vae.1531	1.597266
PN6RL.bin.126	1.59655
PN4RG.vae.11719	1.594921
PN13RM.bin.147	1.592875
PN3RF.bin.189	1.591605
PN11RH.vae.13129	1.591434
PN16RG.vae.24619	1.590388
PN11RA.vae.3778	1.589591
PN15RD.vae.5788	1.589349
PN14RM.vae.22903	1.589322
PN1JE.vae.11294	1.589108
PN3DF.bin.15	1.589063
PN7RT.vae.62287	1.588997
PN13RP.vae.5514	1.588975
PN13RE.bin.160	1.588774
PN1RD.bin.267	1.587049
PN3DG.bin.7	1.586129
PN1LF.vae.7630	1.586115
PN6RS.vae.6788	1.584827
PN6RL.vae.974	1.584811
PN1RC.vae.13658	1.584329
PN16RD.bin.34	1.583701
PN11RI.vae.51642	1.583019
PN11RN.vae.8899	1.58212
PN2RF.vae.40079	1.582044
PN6RE.vae.9055	1.581229
PN8RC.vae.1933	1.580504
PN15RI.vae.23814	1.580273
PN1RB.vae.27901	1.57978
PN14RP.vae.6884	1.57931
PN8RM.vae.20521	1.578901
PN8RC.bin.66	1.578202
PN2LA.bin.64	1.578158
PN11RM.bin.26	1.578152
PN11RE.vae.12252	1.577391
PN6RF.vae.28618	1.575013
PN11RD.vae.6557	1.574841
PN7RP.bin.162	1.574393
PN9RK.vae.13626	1.574299
PN12RB.vae.10809	1.574265
PN3GD.vae.24199	1.574071
PN5GG.vae.6559	1.572918
PN3RA.vae.6783	1.572713
PN3CH.bin.113	1.572694
PN9RI.vae.17240	1.572417
PN5RA.vae.15715	1.57204
PN11RD.vae.20653	1.570835
PN13RD.vae.8686	1.570772
PN1RC.vae.11645	1.570438
PN14RB.vae.5044	1.570011
PN13RU.vae.13142	1.569514
PN5RA.bin.185	1.568808
PN11RH.bin.174	1.568681
PN8RN.vae.13692	1.56858
PN14RC.bin.219	1.567172
PN8RJ.vae.25332	1.566853
PN11RH.vae.8287	1.566834
PN11RH.bin.78	1.566195
PN5RC.vae.12905	1.565329
PN2RC.vae.1420	1.565324
PN3CA.vae.2569	1.565123
PN5CA.bin.92	1.5648
PN16RT.vae.147855	1.564736
PN13RP.bin.76	1.564251
PN15RM.bin.29	1.564146
PN11RI.bin.98	1.564049
PN11RN.vae.7658	1.563573
PN8RS.bin.124	1.562904
PN16RD.vae.1180	1.562462
PN12RD.vae.5182	1.561359
PN2RJ.vae.30272	1.561272
PN11RE.vae.3978	1.561023
PN1RE.vae.1621	1.558733
PN10RH.vae.19470	1.558306
PN6RR.vae.795	1.557653
PN8RL.bin.21	1.557428
PN2RA.vae.22141	1.557044
PN2CA.bin.15	1.555801
PN5CA.vae.9799	1.554762
PN3CA.vae.9823	1.554751
PN4RH.vae.3046	1.554386
PN2CC.vae.91357	1.553998
PN7RQ.vae.45980	1.553382
PN7RM.vae.11329	1.552956
PN3CB.bin.29	1.551933
PN6RT.vae.25275	1.551597
PN3JG.vae.7445	1.55068
PN16RO.vae.11096	1.550262
PN13RI.bin.99	1.55004
PN3RA.vae.2200	1.549429
PN11RF.bin.105	1.549159
PN5LB.vae.12257	1.549148
PN1RD.vae.31518	1.548629
PN5RA.vae.6005	1.548354
PN3CC.vae.39272	1.547973
PN2GC.bin.4	1.547929
PN7RF.bin.55	1.547756
PN11RA.bin.84	1.546526
PN1RF.vae.12205	1.546471
PN11RH.bin.191	1.546389
PN3CG.bin.91	1.546283
PN3RD.bin.202	1.545779
PN2CA.vae.13121	1.543829
PN10RL.vae.8572	1.543821
PN2CE.vae.23459	1.542946
PN16RU.bin.17	1.542129
PN2CG.bin.170	1.542124
PN10RL.vae.16582	1.541777
PN16RR.vae.51521	1.541601
PN16RI.vae.19097	1.5414
PN1RA.vae.5729	1.541327
PN9RM.bin.130	1.541033
PN11RB.vae.23289	1.540964
PN14RC.bin.172	1.540936
PN3CG.bin.161	1.540831
PN6RL.bin.24	1.540717
PN10RG.vae.1394	1.540488
PN5RE.bin.50	1.54028
PN6RB.bin.67	1.540261
PN3RD.vae.5706	1.5401
PN4RF.vae.1919	1.539809
PN13RE.bin.16	1.539505
PN2RE.vae.25782	1.539485
PN16RR.vae.6417	1.539448
PN10RN.vae.22944	1.539046
PN10RP.vae.148402	1.53892
PN10RB.bin.191	1.53833
PN16RA.vae.1770	1.538072
PN1RC.vae.20794	1.537737
PN14RM.vae.30501	1.537241
PN16RC.vae.9589	1.537168
PN8RQ.bin.128	1.536875
PN1RI.vae.10626	1.535974
PN1CF.vae.7430	1.535781
PN8RJ.bin.67	1.535439
PN12RC.bin.21	1.535378
PN12RE.vae.2619	1.534617
PN3GC.bin.11	1.534428
PN10RD.vae.14324	1.53406
PN1CJ.vae.15401	1.533946
PN1RH.vae.22029	1.532778
PN3RA.vae.4758	1.532669
PN8RL.vae.20741	1.532594
PN5RD.vae.22719	1.532463
PN14RK.bin.5	1.531181
PN16RG.vae.23843	1.530964
PN5RE.vae.25784	1.530794
PN12RG.bin.23	1.530548
PN16RK.vae.35606	1.530119
PN11RI.bin.22	1.529494
PN1RB.bin.225	1.529374
PN1RA.vae.5867	1.529341
PN7RO.bin.74	1.52785
PN5LD.bin.2	1.527579
PN10RD.vae.7968	1.527289
PN3RB.vae.15800	1.527019
PN1RJ.bin.128	1.52604
PN1RB.bin.187	1.525346
PN10RF.vae.12877	1.52461
PN11RC.bin.104	1.523079
PN11RK.vae.18645	1.522769
PN1RA.vae.34901	1.522644
PN14RI.vae.60161	1.522222
PN6RM.vae.18043	1.521851
PN8RO.vae.1089	1.521008
PN3GA.bin.14	1.521003
PN11RL.vae.8438	1.520153
PN14RS.vae.46794	1.518564
PN3RB.vae.134867	1.51797
PN3LD.vae.17632	1.517837
PN6RJ.vae.76657	1.517836
PN8RL.bin.7	1.517333
PN1RE.vae.62451	1.517289
PN11RF.vae.42744	1.517093
PN15RK.bin.111	1.517041
PN1CA.bin.54	1.515254
PN8RL.bin.132	1.514575
PN16RE.vae.30577	1.514417
PN1CD.vae.23372	1.514377
PN1RB.bin.205	1.513956
PN5RC.bin.200	1.512864
PN8RF.vae.13688	1.511694
PN15RA.bin.17	1.511617
PN3CB.bin.54	1.511411
PN1DH.bin.3	1.510612
PN3GD.bin.33	1.510241
PN10RL.vae.25010	1.5102
PN2CB.vae.22637	1.510074
PN11RL.vae.5202	1.509827
PN12RE.bin.1	1.50961
PN3RF.vae.19205	1.509084
PN10RM.vae.1005	1.50826
PN13RG.bin.74	1.507867
PN3LB.bin.64	1.507655
PN8RH.vae.10598	1.507185
PN16RA.vae.2880	1.506994
PN2RG.vae.4561	1.506489
PN5LE.bin.54	1.505606
PN2RF.vae.32265	1.505187
PN1RC.vae.19806	1.504213
PN8RM.vae.2229	1.503249
PN2CB.bin.66	1.502201
PN3RB.vae.22250	1.501429
PN16RK.bin.152	1.500779
PN5RD.vae.22079	1.499911
PN3RB.vae.63216	1.499866
