DATASET_GRADIENT
#In gradient datasets, each ID is associated to a single numeric value which is converted to a colored box based on the gradient defined.

#lines starting with a hash are comments and ignored during parsing

#=================================================================#
#                    MANDATORY SETTINGS                           #
#=================================================================#
#select the separator which is used to delimit the data below (TAB,SPACE or COMMA).This separator must be used throught this file.
SEPARATOR TAB
#SEPARATOR SPACE
#SEPARATOR COMMA

#label is used in the legend table (can be changed later)
DATASET_LABEL	occurence
PN8RL.vae.20262	0.570532721
PN13RU.vae.5762	1.03027988
PN10RD.vae.19703	0.993296314
PN4RG.vae.18313	1.132475489
PN6RN.bin.86	1.047653976
PN14RI.bin.95	1.012181658
PN5IA.bin.56	0.802481798
PN14RB.vae.26740	0.18518184
PN1GH.vae.83207	0.701811636
PN1DJ.bin.33	0.931148407
PN10RP.vae.18017	0.96333309
PN16RB.bin.91	0.3400838
PN9RP.bin.88	1.039053804
PN7RE.bin.131	1.056087144
PN5RD.bin.64	0.993296314
PN10RH.bin.190	1.07247756
PN2RC.vae.9956	0.942143791
PN3CA.vae.8284	1.166158603
PN2RG.bin.25	0.871562717
PN11RH.vae.11653	0.931148407
PN1RD.bin.39	1.095958656
PN5RF.vae.15887	1.166158603
PN5CB.vae.27027	1.07247756
PN12RJ.bin.88	1.146263774
PN2RH.vae.22093	0.983536476
PN2RE.bin.80	1.012181658
PN14RQ.bin.12	0.738023809
PN10RP.vae.45483	0.544203783
PN16RM.vae.1065	0.831445494
PN1RJ.vae.25365	0.755057148
PN2CG.bin.134	0.682506481
PN14RH.bin.58	0.96333309
PN1RA.vae.34901	0.682506481
PN11RM.vae.27387	0.682506481
PN15RB.bin.34	1.215145063
PN13RJ.bin.33	0.983536476
PN13RH.bin.132	0.973552256
PN13RK.vae.955	1.110935812
PN13RG.vae.43545	0.595356305
PN1RI.vae.10626	1.110935812
PN13RB.vae.30613	0.516175059
PN16RO.bin.124	-0.182794945
PN7RL.vae.4461	0.908285524
PN11RJ.vae.16782	1.125413635
PN8RG.vae.83086	0.983536476
PN7RO.vae.2841	0.831445494
PN2LG.vae.6786	0.802481798
PN8RM.vae.12120	0.931148407
PN1RI.vae.131426	1.06435967
PN6RF.vae.4844	0.243173787
PN12RB.bin.9	1.056087144
PN2RI.bin.76	0.454027152
PN3GD.vae.24199	0.952867657
PN10RJ.vae.45911	0.701811636
PN10RL.bin.92	0.454027152
PN8RA.vae.20328	0.845233778
PN16RA.bin.47	0.18518184
PN16RE.vae.18779	0.983536476
PN10RL.vae.8061	1.080446489
PN7RB.bin.154	0.908285524
PN3RH.vae.7974	1.012181658
PN16RA.vae.81687	0.381476485
PN5IE.bin.107	1.125413635
PN15RI.vae.35681	1.237710891
PN13RL.vae.49627	0.802481798
PN2CH.bin.95	0.993296314
PN13RD.vae.7124	0.294326309
PN2RA.vae.251639	0.919867397
PN1RG.vae.2129	0.755057148
PN1RC.vae.12718	0.595356305
PN5RA.vae.21980	1.021325037
PN5LG.vae.10074	0.641113796
PN11RE.bin.77	1.002841632
PN11RG.bin.82	0.871562717
PN2CJ.bin.61	-0.057856209
PN2RF.vae.6561	0.884151844
PN2RG.bin.177	1.080446489
PN1CK.bin.41	-0.182794945
PN10RK.bin.90	0.701811636
PN2RJ.vae.20178	0.85859774
PN1RD.vae.31518	0.871562717
PN3RF.vae.34846	0.983536476
PN1LD.vae.3277	1.125413635
PN11RA.vae.12817	0.831445494
PN4RD.bin.95	1.110935812
PN2CA.vae.21842	1.002841632
PN3RE.vae.21429	0.3400838
PN2RJ.vae.20897	0.294326309
PN6RK.vae.81483	0.787241831
PN5LE.vae.18766	1.103511793
PN1JH.bin.31	1.06435967
PN3JG.bin.78	0.871562717
PN4RE.vae.3744	0.802481798
PN1GG.bin.17	0.896386301
PN2JC.bin.19	0.755057148
PN1JG.vae.32237	0.983536476
PN1RD.vae.21874	0.720295042
PN16RE.bin.73	0.942143791
PN6RC.vae.3148	1.088271827
PN9RB.vae.37285	0.908285524
PN5CB.vae.19190	0.993296314
PN11RG.vae.47579	1.110935812
PN5RD.vae.19027	0.931148407
PN3RA.vae.101357	0.787241831
PN4RD.bin.8	0.884151844
PN8RF.vae.11447	0.871562717
PN16RP.vae.20088	0.983536476
PN14RQ.vae.76274	0.682506481
PN5RE.vae.85444	1.012181658
PN16RN.bin.55	0.896386301
PN1RI.vae.31873	1.039053804
PN11RA.vae.13774	0.516175059
PN11RF.vae.18451	1.088271827
PN2CE.vae.55092	1.021325037
PN6RB.vae.3960	0.993296314
PN13RG.vae.55	0.871562717
PN14RN.bin.76	-0.057856209
PN10RE.vae.1538	1.056087144
PN10RL.vae.12848	1.021325037
PN11RM.bin.210	0.96333309
PN6RM.bin.60	1.152997157
PN8RC.vae.1933	0.919867397
PN15RA.vae.545	0.738023809
PN16RR.vae.133656	0.831445494
PN3RF.bin.189	0.817205055
PN7RT.bin.186	1.012181658
PN1CH.vae.1558	0.952867657
PN3GA.vae.28292	0.896386301
PN3GG.vae.14509	0.871562717
PN3GH.vae.448	0.845233778
PN5RA.bin.253	1.012181658
PN16RI.bin.110	0.755057148
PN4RA.vae.6383	0.919867397
PN2LC.bin.42	0.802481798
PN3LA.vae.5366	1.03027988
PN8RK.bin.94	0.682506481
PN11RG.vae.2977	0.85859774
PN5LB.vae.1462	1.088271827
PN2CD.bin.13	0.787241831
PN6RB.bin.8	0.595356305
PN10RI.vae.4874	0.817205055
PN14RQ.vae.15046	1.197416296
PN2RC.vae.13718	1.012181658
PN12RC.bin.47	0.831445494
PN1RD.vae.226823	0.787241831
PN9RI.vae.53597	0.845233778
PN16RU.vae.43548	0.942143791
PN6RF.vae.34930	0.942143791
PN3LC.vae.2070	0.931148407
PN8RA.vae.9888	0.662303095
PN3RC.bin.30	0.942143791
PN7RP.vae.19543	0.871562717
PN10RH.bin.189	1.021325037
PN10RK.vae.23166	0.039053804
PN1RD.vae.6090	0.720295042
PN1RH.vae.24812	0.931148407
PN10RN.vae.21619	0.919867397
PN8RG.vae.10847	1.080446489
PN3RA.bin.29	0.973552256
PN5CC.vae.50755	0.993296314
PN7RC.bin.97	1.110935812
PN4RC.vae.36767	0.755057148
PN7RO.bin.92	0.544203783
PN10RG.bin.10	1.012181658
PN3GH.bin.14	0.516175059
PN1GF.bin.15	0.884151844
PN13RL.bin.151	1.20931552
PN5LD.vae.12064	0.942143791
PN8RO.vae.2239	0.618837401
PN1GH.vae.74038	0.919867397
PN2LH.vae.16244	0.294326309
PN9RO.bin.142	0.682506481
PN15RE.bin.78	0.817205055
PN2LE.vae.579	0.516175059
PN2CE.vae.23459	0.682506481
PN1RL.vae.7838	0.931148407
PN16RM.bin.170	1.139424349
PN3CD.vae.19124	1.03027988
PN3RB.vae.225	1.056087144
PN7RQ.vae.16188	0.486211836
PN5RD.vae.15857	0.983536476
PN1RF.vae.23371	0.942143791
PN2RF.vae.37133	1.06435967
PN5CB.bin.130	0.942143791
PN5RB.vae.20344	0.419265046
PN6RD.vae.642	0.919867397
PN5LH.vae.5910	-0.057856209
PN11RI.vae.52251	0.802481798
PN7RN.bin.84	0.871562717
PN16RO.bin.40	0.884151844
PN10RS.vae.20148	0.942143791
PN6RJ.vae.41625	1.159627735
PN11RK.vae.34303	0.771447564
PN4RD.bin.43	0.802481798
PN1RA.bin.12	0.641113796
PN6RC.vae.19415	0.738023809
PN14RF.vae.4416	0.993296314
PN7RG.vae.53009	-0.057856209
PN15RO.vae.3204	0.516175059
PN8RN.vae.20547	1.253897652
PN14RD.bin.137	0.817205055
PN3RH.vae.30221	0.11823505
PN16RM.vae.2026	1.07247756
PN1RC.vae.27293	1.056087144
PN8RJ.vae.25332	1.002841632
PN16RB.vae.104534	0.871562717
PN13RG.bin.183	0.952867657
PN9RJ.vae.12821	0.884151844
PN3CF.vae.20389	0.871562717
PN3RA.bin.76	0.85859774
PN3LA.bin.201	1.047653976
PN2LH.vae.19597	1.191342149
PN15RB.vae.150691	0.85859774
PN1GD.bin.25	0.973552256
PN12RD.vae.6216	0.18518184
PN3GD.bin.22	0.787241831
PN3GD.vae.11167	1.021325037
K273	1.159627735
PN1GF.vae.11730	0.738023809
PN2CG.vae.16150	1.088271827
PN10RR.vae.16207	0.845233778
PN12RC.bin.33	0.884151844
PN6RN.vae.18953	0.919867397
PN5RE.vae.103082	0.595356305
PN14RB.bin.196	0.85859774
PN6RG.vae.12831	0.896386301
PN6RG.vae.26675	0.952867657
PN1LG.bin.6	0.85859774
PN15RD.bin.108	0.802481798
PN3CA.vae.2569	0.884151844
PN7RK.bin.26	0.618837401
PN5RF.vae.164235	0.618837401
PN2CD.vae.17192	1.125413635
PN5RF.vae.36441	0.486211836
PN16RT.vae.18925	0.896386301
PN6RB.vae.32906	1.012181658
PN10RQ.vae.776	0.896386301
PN8RN.vae.2013	0.3400838
PN8RD.vae.12927	0.787241831
PN5LC.bin.165	0.662303095
PN6RF.bin.124	1.021325037
PN10RL.bin.49	0.381476485
PN8RL.bin.176	0.544203783
PN13RG.bin.72	0.831445494
PN10RC.vae.31866	0.682506481
PN1CD.vae.14589	0.919867397
PN6RH.vae.20397	0.931148407
PN5RC.vae.32897	1.002841632
PN10RC.bin.54	0.831445494
PN8RO.vae.1089	0.682506481
PN9RM.bin.178	0.931148407
PN2CG.vae.30802	0.908285524
PN16RG.vae.22426	0.817205055
PN8RD.vae.8226	1.012181658
PN2CA.bin.15	1.088271827
PN10RR.vae.34732	0.701811636
PN1RE.vae.9908	0.720295042
PN1RA.vae.4790	0.896386301
PN5RG.vae.52790	0.641113796
PN8RO.vae.3396	1.07247756
PN3JA.bin.21	0.516175059
PN3JG.bin.28	0.243173787
PN5IE.vae.4569	1.159627735
PN5LD.bin.2	1.047653976
PN6RK.bin.147	-0.057856209
PN14RF.vae.3391	0.738023809
PN5CA.vae.31839	0.983536476
PN5LB.vae.22194	0.682506481
PN2RD.bin.116	0.845233778
PN16RT.vae.55935	1.103511793
PN13RP.bin.156	0.919867397
PN11RF.bin.34	0.381476485
PN5RG.bin.24	0.3400838
PN16RF.vae.89971	0.755057148
PN1LF.vae.4791	0.919867397
PN2RF.vae.40079	0.896386301
PN11RG.vae.87033	0.662303095
PN4RD.bin.105	0.993296314
PN6RP.vae.4793	1.021325037
PN3RG.bin.41	0.570532721
PN4RE.vae.32771	0.662303095
PN16RA.bin.156	0.931148407
PN2CF.vae.13437	0.845233778
PN2IF.bin.18	0.908285524
PN16RA.bin.91	0.3400838
PN14RD.vae.68413	0.845233778
PN14RK.vae.7725	0.831445494
PN2RF.vae.2524	0.817205055
PN16RP.vae.89974	1.002841632
PN10RF.vae.699	0.85859774
PN3LD.vae.54935	1.03027988
PN5RG.bin.109	1.012181658
PN16RK.vae.35606	0.682506481
PN1RF.bin.81	0.85859774
PN6RT.bin.202	0.516175059
PN1RD.vae.102890	1.11823505
PN1RB.vae.22965	0.919867397
PN1RD.vae.108429	0.931148407
PN3RF.vae.34698	0.845233778
PN15RH.vae.11459	0.884151844
PN3RF.vae.19205	0.802481798
PN16RV.bin.20	0.908285524
PN15RK.vae.42078	0.942143791
PN4RH.vae.15181	0.871562717
PN10RN.vae.10565	1.039053804
PN5RE.bin.115	1.03027988
PN1LD.vae.41572	0.641113796
PN10RE.vae.22287	1.080446489
PN1GC.bin.15	0.039053804
PN2GC.bin.3	0.701811636
PN5LA.bin.181	0.595356305
PN2CC.vae.17166	1.021325037
PN1GJ.bin.9	0.919867397
PN5RC.bin.232	0.896386301
J276	0.96333309
PN3GB.bin.4	0.85859774
PN3CD.vae.22017	-0.057856209
PN5CF.vae.3781	0.85859774
PN1JE.bin.56	0.486211836
PN3CH.vae.104815	0.931148407
PN1CB.bin.39	0.802481798
PN5CE.bin.31	0.85859774
PN9RK.bin.125	0.817205055
PN15RA.vae.251	1.03027988
PN5LC.bin.9	0.419265046
PN5RC.bin.26	1.047653976
PN5RE.bin.226	0.931148407
PN8RQ.vae.7064	0.570532721
PN5RG.bin.94	0.720295042
PN3LC.bin.10	0.96333309
PN8RN.vae.34503	0.919867397
PN3LA.bin.49	0.931148407
PN3RA.bin.56	0.942143791
PN10RH.bin.70	0.701811636
PN10RD.bin.153	0.802481798
PN15RC.vae.7188	1.125413635
PN7RQ.vae.24053	0.682506481
PN3CA.vae.114276	0.701811636
PN6RO.bin.101	0.454027152
PN9RI.vae.17240	0.802481798
PN16RM.vae.54418	0.720295042
PN13RG.vae.18065	0.755057148
PN6RI.vae.21678	0.787241831
PN5RC.vae.11470	0.993296314
PN8RM.vae.20521	1.012181658
PN2RJ.vae.27490	0.896386301
PN1LJ.vae.24777	0.544203783
PN7RQ.vae.26800	0.845233778
PN11RF.vae.27363	0.618837401
PN13RM.bin.147	1.110935812
PN11RI.vae.313	0.96333309
PN3CB.vae.9530	1.06435967
PN1RL.vae.16383	1.012181658
PN11RI.bin.22	0.983536476
PN1GJ.bin.90	0.871562717
PN1GD.bin.41	0.595356305
PN3GF.vae.5355	0.381476485
PN6RC.vae.10670	0.18518184
PN3GB.vae.7714	1.012181658
PN1JG.vae.13389	0.896386301
PN2LE.vae.27167	0.871562717
PN5IE.bin.2	1.047653976
PN3DG.bin.28	0.738023809
PN3GB.vae.4040	0.908285524
PN6RT.bin.92	0.682506481
PN1GE.bin.59	0.454027152
PN3GB.bin.41	0.641113796
PN8RK.vae.152763	0.908285524
PN1GG.bin.16	0.682506481
PN5GH.vae.5575	0.871562717
PN6RN.vae.16850	0.85859774
PN1JJ.vae.12846	0.884151844
PN15RM.bin.126	0.993296314
PN7RO.bin.129	0.3400838
PN12RE.vae.1131	0.871562717
PN3CB.bin.185	0.919867397
PN14RQ.bin.234	0.802481798
PN5RE.bin.246	0.3400838
PN11RH.vae.9796	1.103511793
PN5CG.vae.60887	0.641113796
PN5RB.vae.5444	0.701811636
PN6RQ.vae.32505	0.755057148
PN13RS.vae.9334	1.047653976
PN9RE.vae.10692	0.993296314
PN8RL.bin.54	0.618837401
PN10RP.vae.19671	0.641113796
PN5RA.bin.286	0.845233778
PN3CD.bin.105	0.662303095
PN14RI.vae.6677	0.845233778
PN16RK.vae.16692	0.96333309
J1068	0.738023809
PN8RA.vae.11727	0.787241831
PN10RN.bin.109	0.720295042
PN8RR.vae.40753	0.931148407
PN16RH.vae.2362	0.908285524
PN7RT.vae.1176	1.07247756
PN15RH.vae.12504	0.831445494
PN3CF.vae.17940	0.896386301
PN10RJ.vae.47581	0.817205055
PN3LD.vae.11938	0.720295042
PN2CG.bin.170	0.595356305
PN1RA.vae.1175	1.080446489
PN7RE.vae.45053	0.618837401
PN16RC.vae.13949	0.570532721
PN3CB.vae.44640	0.871562717
PN10RC.vae.41493	0.871562717
PN2RA.vae.43933	0.720295042
PN7RL.bin.157	0.243173787
PN10RA.bin.155	1.012181658
PN2RA.vae.116991	0.701811636
PN1RL.vae.7479	0.871562717
PN14RB.vae.64119	0.720295042
PN5RF.bin.106	0.682506481
PN5GE.bin.22	0.516175059
PN1GK.bin.25	1.088271827
PN5IA.bin.33	0.85859774
PN9RI.vae.69848	0.454027152
PN3JG.bin.5	0.454027152
PN2JC.vae.28754	0.931148407
PN5GH.vae.14692	0.896386301
PN6RA.bin.10	0.787241831
PN13RT.vae.12509	0.516175059
PN1GE.bin.16	1.056087144
PN12RE.bin.122	0.871562717
PN3LA.bin.183	1.012181658
PN1GE.bin.42	0.720295042
PN5RE.bin.352	0.454027152
PN4RA.bin.65	0.771447564
PN3CC.vae.7083	0.682506481
PN11RE.vae.39460	0.720295042
PN1LF.vae.3007	0.973552256
PN16RC.vae.1274	0.896386301
PN5LD.vae.12989	0.871562717
PN10RS.bin.30	0.908285524
PN1CL.vae.3833	0.896386301
PN9RL.vae.15265	0.618837401
PN9RJ.vae.18632	0.771447564
PN9RQ.vae.1427	0.771447564
PN8RS.vae.10070	0.802481798
PN16RU.vae.36455	1.002841632
PN7RQ.bin.196	0.641113796
PN15RE.vae.16672	0.845233778
PN10RF.vae.23084	0.919867397
PN6RS.bin.125	0.771447564
PN11RN.vae.1704	1.132475489
PN6RM.vae.17827	0.931148407
PN3RA.vae.80477	0.896386301
PN5RE.bin.134	0.817205055
PN5RC.bin.11	0.787241831
PN7RG.bin.58	0.641113796
PN16RF.bin.170	0.787241831
PN6RJ.vae.39877	0.787241831
PN10RN.vae.46581	0.3400838
PN15RK.vae.86164	0.595356305
PN7RL.vae.577	0.701811636
PN15RI.bin.101	0.85859774
PN16RT.vae.147855	0.720295042
PN3CB.vae.75552	1.080446489
PN7RF.vae.16537	0.952867657
PN3RA.vae.610	1.039053804
PN5RE.vae.37969	0.595356305
PN8RC.bin.109	0.544203783
PN15RM.vae.9196	0.595356305
PN10RB.vae.6992	0.720295042
PN10RS.vae.919	1.03027988
PN10RG.vae.5708	0.942143791
PN1CD.vae.22975	0.871562717
PN3RH.bin.131	0.595356305
PN3LG.bin.156	0.96333309
PN1RL.vae.2179	0.871562717
PN3GE.bin.19	0.952867657
PN3GA.bin.14	1.039053804
PN3DG.bin.89	0.871562717
PN12RG.vae.7281	0.419265046
PN9RI.vae.17238	0.771447564
PN4RE.bin.172	0.845233778
PN3DD.bin.1	0.771447564
PN3RB.vae.63216	0.641113796
PN5LB.bin.186	0.570532721
PN3RH.bin.93	0.516175059
PN6RS.vae.32942	1.103511793
PN4RE.vae.70140	0.039053804
PN7RT.vae.20564	0.3400838
PN3RG.vae.24641	0.85859774
PN6RF.bin.135	0.454027152
PN2RB.vae.10840	0.544203783
PN14RO.bin.148	-0.057856209
PN7RF.bin.33	0.896386301
PN5LE.bin.199	0.771447564
PN1RK.bin.224	0.802481798
PN7RQ.bin.85	0.983536476
PN11RN.vae.9868	0.787241831
PN10RD.bin.48	0.931148407
PN6RQ.vae.4766	0.871562717
PN3RG.vae.10004	0.983536476
PN7RG.bin.115	0.919867397
PN6RB.bin.67	0.570532721
PN16RM.vae.10735	0.896386301
PN16RK.bin.136	0.682506481
PN10RS.vae.51532	0.682506481
PN3RH.bin.230	0.993296314
PN1RH.vae.9410	0.595356305
PN11RJ.vae.25070	0.787241831
PN3CB.vae.52354	0.738023809
PN3RE.vae.18140	0.802481798
PN3CB.vae.12979	0.755057148
PN7RN.vae.23254	0.544203783
PN11RD.vae.6557	0.96333309
PN14RO.vae.13562	0.85859774
PN1RL.bin.148	0.85859774
PN1RH.vae.5691	0.831445494
PN5RD.bin.237	0.570532721
PN7RT.vae.12594	0.618837401
PN1LD.vae.5683	0.919867397
PN6RJ.vae.6785	0.896386301
PN1RC.vae.2749	0.454027152
PN1DH.bin.3	0.755057148
PN1GJ.bin.56	0.85859774
PN3GA.bin.38	-0.057856209
PN5GG.bin.34	0.96333309
PN5IE.bin.89	1.047653976
PN5RC.vae.89543	0.755057148
PN9RB.vae.52324	0.419265046
PN5GG.bin.30	1.002841632
PN5CA.vae.62899	0.738023809
PN1GE.vae.19718	0.942143791
PN2CE.bin.38	0.952867657
PN5LF.bin.48	0.738023809
PN5JD.vae.7980	0.3400838
PN3RD.bin.39	0.595356305
PN12RB.bin.61	1.002841632
PN3RD.vae.5706	0.884151844
PN7RQ.bin.138	1.06435967
PN8RJ.bin.20	0.802481798
PN1CH.vae.93024	0.18518184
PN7RJ.bin.98	0.787241831
PN6RI.vae.16388	1.021325037
PN5RF.bin.175	0.931148407
PN2JD.bin.5	0.845233778
PN6RS.bin.139	0.641113796
PN1CA.vae.23148	0.85859774
PN5JH.vae.53004	0.720295042
PN2LJ.vae.9188	0.570532721
PN3RG.vae.1062	0.817205055
PN6RP.bin.105	0.486211836
PN6RT.bin.94	0.771447564
PN5RC.bin.266	0.787241831
PN16RR.bin.92	0.243173787
PN6RE.vae.5312	0.96333309
PN3RB.vae.2662	0.85859774
PN2GF.bin.2	0.845233778
PN14RJ.vae.16042	0.96333309
PN7RP.bin.171	0.595356305
PN6RR.vae.7961	0.845233778
PN6RI.bin.195	0.85859774
PN7RE.vae.58404	0.486211836
PN2CF.bin.75	0.831445494
PN16RL.vae.34628	-0.358886204
PN3LH.bin.168	0.931148407
PN4RE.vae.67693	0.787241831
PN2CG.bin.120	1.056087144
PN1RE.bin.102	0.787241831
PN10RL.vae.13524	0.845233778
PN8RS.bin.124	0.931148407
PN2RA.vae.254505	0.738023809
PN2RJ.bin.8	0.831445494
PN1LI.bin.63	1.03027988
PN2CG.vae.13867	0.973552256
PN9RJ.vae.34650	0.908285524
PN10RL.vae.25010	0.896386301
PN6RJ.vae.2555	0.96333309
PN8RJ.bin.166	0.682506481
PN1RK.vae.17426	0.11823505
PN1RD.vae.1958	0.641113796
PN3RG.vae.12117	0.831445494
PN8RL.bin.62	0.817205055
PN1RC.vae.41663	0.831445494
PN5RG.bin.230	0.755057148
PN3RA.vae.12956	0.845233778
PN1RK.vae.5586	0.454027152
PN1IB.vae.15256	0.787241831
PN1GE.bin.83	0.871562717
PN3RC.vae.19866	1.039053804
J183	0.908285524
PN5RB.vae.6262	0.908285524
PN9RE.bin.135	0.919867397
PN5CB.vae.2975	0.682506481
PN15RP.vae.37429	0.817205055
PN5RH.vae.19686	0.787241831
PN15RO.bin.160	0.516175059
PN11RI.vae.51642	0.96333309
PN11RK.bin.108	0.896386301
PN9RJ.bin.55	0.641113796
PN5CG.vae.8912	0.817205055
PN5RC.bin.253	0.738023809
PN3RH.vae.18090	0.662303095
PN8RF.vae.2424	0.845233778
PN16RP.vae.29666	0.618837401
PN5RC.bin.267	0.802481798
PN11RE.bin.164	0.662303095
PN6RF.vae.73298	0.618837401
PN2CG.bin.199	0.884151844
PN15RA.bin.63	0.802481798
PN5RC.vae.27694	0.85859774
PN16RN.vae.16330	0.18518184
PN12RC.bin.135	0.85859774
PN16RR.bin.55	0.896386301
PN5RH.vae.16198	0.595356305
PN16RP.vae.34502	0.802481798
PN1RC.vae.7242	0.3400838
PN16RT.vae.19578	0.662303095
PN7RQ.bin.130	0.85859774
PN10RB.bin.67	0.595356305
PN1RD.vae.76817	0.931148407
PN3RH.vae.5702	-0.057856209
PN6RE.vae.4061	0.570532721
PN10RC.bin.31	0.755057148
PN7RM.bin.170	0.544203783
PN1RA.vae.3441	0.908285524
PN5RC.vae.32339	0.831445494
PN7RT.vae.62287	0.771447564
PN14RH.vae.6935	0.595356305
PN1RD.vae.222657	0.618837401
PN1RA.vae.4918	0.738023809
PN8RO.vae.6799	0.544203783
PN5RE.bin.3	0.952867657
PN8RD.vae.29469	0.973552256
PN13RD.bin.51	0.618837401
PN5GA.vae.6292	0.701811636
PN3GA.bin.52	0.787241831
X28a	0.419265046
PN5GF.bin.69	0.787241831
PN3DG.bin.6	0.516175059
PN6RC.bin.176	0.595356305
PN5RA.bin.82	0.85859774
PN7RD.bin.108	0.931148407
PN6RJ.bin.145	0.831445494
PN11RC.vae.15398	0.486211836
PN5LG.bin.65	0.641113796
PN11RM.bin.222	0.931148407
PN9RJ.vae.10742	0.85859774
PN16RK.bin.100	-0.057856209
PN6RB.bin.142	0.771447564
PN3LA.vae.19898	0.618837401
PN11RN.bin.183	0.896386301
PN2RC.vae.4607	0.641113796
PN8RR.bin.86	0.919867397
PN13RE.bin.187	0.755057148
PN16RH.bin.4	0.771447564
PN2RE.vae.25782	0.618837401
PN10RB.bin.39	0.662303095
PN16RH.bin.164	0.516175059
PN7RA.bin.60	0.701811636
PN11RO.vae.14092	0.755057148
PN6RM.vae.4964	0.831445494
PN5RA.bin.203	0.755057148
PN6RD.vae.8761	0.96333309
PN5LF.vae.16822	0.720295042
PN8RG.bin.196	0.243173787
PN6RE.bin.54	0.787241831
PN2RH.bin.145	0.908285524
PN6RM.bin.12	0.802481798
PN5RF.vae.27605	1.012181658
PN16RH.vae.4683	0.931148407
PN5CG.bin.39	-0.057856209
PN16RF.vae.49807	0.662303095
PN5RD.vae.5647	0.787241831
PN16RI.vae.21741	0.738023809
PN3LB.bin.42	0.919867397
PN11RH.bin.191	-0.057856209
PN3CF.vae.6762	0.18518184
PN3CH.bin.141	0.662303095
PN11RJ.vae.27966	0.618837401
PN1RL.bin.118	0.771447564
PN10RE.vae.27722	0.96333309
PN15RO.bin.99	0.544203783
PN6RP.vae.99285	0.919867397
PN5RE.bin.64	0.787241831
PN10RS.vae.16799	0.544203783
PN11RH.bin.211	0.817205055
PN4RE.vae.37633	0.595356305
K260	0.817205055
PN16RJ.bin.105	0.884151844
PN6RO.bin.93	0.701811636
PN1RE.vae.21623	0.720295042
PN13RT.vae.3232	0.419265046
PN10RJ.vae.76460	0.701811636
PN14RJ.bin.188	0.787241831
PN7RL.vae.4445	0.595356305
PN14RH.vae.60503	0.381476485
PN16RI.vae.59225	0.3400838
PN3GB.bin.48	0.931148407
PN1GF.bin.37	0.908285524
PN12RG.bin.23	0.755057148
PN6RC.vae.2859	0.516175059
PN3CH.vae.13320	0.454027152
PN1JE.vae.20171	0.544203783
PN10RC.bin.112	0.419265046
PN1JH.bin.49	0.595356305
PN1GG.bin.65	0.641113796
PN5RF.vae.72198	-0.182794945
PN6RI.bin.149	0.570532721
PN2CB.bin.66	0.720295042
PN5RF.bin.146	0.738023809
PN9RC.bin.136	0.942143791
PN7RN.vae.9940	0.787241831
PN11RF.bin.189	0.802481798
PN10RA.vae.29982	0.738023809
PN11RO.bin.104	0.570532721
PN16RS.vae.13609	0.720295042
PN10RC.bin.78	0.544203783
PN2RC.bin.129	0.919867397
PN2CE.vae.18103	0.896386301
PN3LH.vae.11922	0.771447564
PN6RO.bin.102	0.771447564
PN6RA.bin.105	0.908285524
PN8RC.bin.197	0.618837401
PN6RI.bin.29	0.516175059
PN3CA.bin.94	0.942143791
PN5LB.vae.17278	0.701811636
PN8RP.bin.108	0.884151844
PN16RS.vae.11417	0.802481798
PN6RA.vae.5473	0.570532721
PN6RB.bin.108	0.787241831
PN5RG.bin.63	0.908285524
PN6RI.bin.74	0.802481798
PN5RE.vae.19515	0.755057148
G88	0.701811636
PN2RB.vae.8217	0.720295042
PN1CA.vae.4767	0.831445494
PN15RN.bin.35	0.682506481
PN2RC.vae.5263	0.771447564
PN6RI.bin.1	-0.182794945
PN15RI.vae.23814	0.516175059
PN3RA.vae.6278	0.516175059
PN14RE.bin.77	0.755057148
PN3RH.bin.87	0.516175059
PN15RB.vae.155435	0.85859774
PN3CB.vae.7456	0.884151844
PN1CL.vae.6880	0.618837401
PN1RF.bin.116	0.18518184
PN11RE.bin.79	0.682506481
PN2RA.vae.139188	0.845233778
PN1RL.vae.21414	0.570532721
PN8RD.vae.5665	0.738023809
G47	0.243173787
PN1GI.bin.8	0.544203783
PN5GF.vae.5113	0.544203783
PN12RI.vae.26997	0.85859774
PN16RC.vae.7759	0.787241831
PN5RF.bin.283	0.983536476
PN5RB.bin.277	0.570532721
PN11RK.bin.57	0.817205055
PN8RR.vae.23432	0.641113796
PN3CG.bin.112	0.802481798
PN16RD.bin.18	0.039053804
PN15RM.vae.8105	0.919867397
PN15RA.bin.5	0.419265046
PN8RN.bin.163	0.831445494
PN16RF.vae.10640	0.720295042
PN7RE.bin.203	0.942143791
PN1RC.vae.18583	0.11823505
PN1CL.vae.33227	0.682506481
PN16RB.bin.70	0.595356305
PN3CH.vae.26835	0.570532721
PN1CA.bin.8	0.787241831
PN6RH.vae.4521	0.618837401
PN16RG.vae.10311	0.884151844
PN16RJ.bin.144	0.884151844
PN14RQ.bin.173	0.618837401
PN3RD.vae.36905	0.544203783
PN10RL.bin.130	0.973552256
PN5LG.vae.1874	0.896386301
PN2RE.vae.5121	0.595356305
PN6RI.bin.187	0.701811636
PN8RP.bin.82	0.817205055
PN11RN.vae.8734	0.641113796
PN5LE.bin.54	0.884151844
PN10RK.bin.20	0.18518184
PN1RA.vae.20947	0.802481798
PN16RJ.vae.13622	0.983536476
PN11RE.vae.18868	0.896386301
PN4RF.vae.1919	0.516175059
PN3LE.bin.152	0.771447564
